#      glon(deg)       glat(deg)    redshift            kmag      real(1) or mock(0)
       166.18983       22.883120     0.021480781       10.250381       1
       167.80707       41.877468     0.037762828       10.424589       1
       272.71011       18.883570    0.0081358249       10.414114       1
       350.50150       65.530678     0.022097712       10.452954       1
       315.38129      -26.735229     0.028247191       10.353585       1
       3.7641799      -30.916161     0.019602021       10.338584       1
       330.21664      -36.568840     0.013413598       10.381720       1
       308.67157       57.600681     0.012793275       10.392125       1
       115.79990       31.171869     0.022238060       10.450312       1
       108.32600      -29.908369     0.029250397       10.331126       1
       152.19890       57.394909     0.021637366       10.488780       1
       181.85493       66.500862     0.028762061       10.071890       1
       203.40430       67.776077     0.031874135       10.347760       1
       319.49261       26.522829     0.016291768       10.428110       1
       28.105709       43.452110     0.015743839       10.404706       1
       142.60693      -63.166351     0.019071851       10.371228       1
       151.63936      -12.887710     0.021390999       10.365153       1
       202.56586      -19.641970     0.035170427       10.460071       1
       217.68430       45.933140     0.019709524       10.324859       1
       328.59198       18.840639     0.024558899       10.383221       1
       50.942989      -27.039301     0.031804520       10.425584       1
       65.373741      -64.454903     0.024081051       10.408006       1
       171.63211       19.968800     0.019448963       10.392193       1
       161.39471       26.261681     0.041588453       10.110177       1
       255.15303       31.008930     0.014682077       10.403980       1
       249.67447       60.649368     0.020587642       10.410102       1
       145.94188       66.276077    0.0033625548       10.354747       1
       294.60922       10.123730     0.037347045       10.332545       1
       281.38724       57.021271     0.018127077       10.413812       1
       279.69528       68.534264     0.011887744       9.9737939       1
       331.91629       23.901310     0.031239268       10.426156       1
       17.382099       24.076571     0.030651922       10.329673       1
       330.23413      -23.465321     0.015049180       10.419922       1
       21.926500      -52.978870     0.023500154       10.259528       1
       168.48540      -71.071167     0.018710717       10.357305       1
       250.27402      -43.579762     0.014707806       10.367046       1
       197.93039      -30.431561     0.029088356       10.459716       1
       194.73212       8.7816696     0.017580898       10.301413       1
       200.65218       14.460550    0.0083107551       10.442566       1
       154.30428       29.089041     0.039787062       10.292666       1
       207.35493       20.040199     0.028969388       10.465415       1
       213.02260       41.711349     0.013796457       10.476705       1
       92.686043       35.438202     0.028056213       10.374101       1
       15.875200       17.847120     0.024262481       10.418468       1
       27.789841       16.846291     0.022841667       10.376850       1
       12.033230      -28.636181     0.023248087       10.032885       1
       175.04242      -51.389881     0.024043987       10.355911       1
       152.75294      -13.454450     0.014911919       10.317570       1
       223.08380      -21.309429    0.0092379618       10.334961       1
       230.81857      -7.5952802     0.020260015       10.475266       1
       266.45874       28.810730     0.011421440       10.425593       1
       229.17075       55.773338    0.0096210207       10.411950       1
       295.34738      -12.347510     0.063585136       10.387634       1
       220.26350       65.739693    0.0086904931       10.378548       1
       298.89160      -9.9342499     0.021746181       10.412058       1
       54.158970       87.508667     0.025655927       10.428011       1
       325.02512      -7.1153998     0.013468849       10.383862       1
       67.002800       35.040871     0.028470187       10.398150       1
       44.271820      -11.174240     0.019931094       10.207425       1
       269.74915      -79.025208     0.031845552       10.391689       1
       130.10936       29.456779     0.019746103       10.284953       1
       251.42450       31.418751     0.031105747       10.437819       1
       337.96100      -11.073550     0.027732679       10.445281       1
       106.76216      -61.061798     0.018865278       10.292701       1
       131.00623      -13.355180     0.018536427       10.302860       1
       282.70847      -58.942650     0.019136270       10.477394       1
       189.78085      -30.445299     0.024643741       10.474438       1
       230.49121      -26.050770     0.039186419       10.399161       1
       183.22687       40.255939     0.041936397       10.458047       1
       262.47479       19.031349     0.037344604       10.458538       1
       52.014530       21.711100     0.015711729       10.438623       1
       118.05248      -61.939350     0.018449852       10.395637       1
       290.83063      -70.050583     0.029620037       10.469062       1
       263.75681      -79.458344     0.018910189       10.474815       1
       206.08162      -80.293449     0.019428462       10.467140       1
       210.01833      -26.521700    0.0087786787       10.399775       1
       224.43585      -20.553011    0.0098515322       10.448546       1
       231.27280       16.022869     0.034315800       10.355919       1
       290.66086       6.5843501     0.018012614       10.457519       1
       305.72150      -7.7768698     0.022942772       10.381108       1
       313.03253       27.708429     0.012241730       10.174705       1
       313.95749       28.352900     0.011868643       10.378744       1
       37.531769       46.856949     0.032619905       10.452643       1
       88.330231       30.800989     0.021977638       10.343648       1
       127.47066      -30.339741     0.018150601       10.381872       1
       261.10825      -76.874947     0.028434422       10.373060       1
       190.46274      -58.460838     0.014023707       10.435289       1
       150.69237      -13.079340     0.018360638       10.432410       1
       208.82797      -40.136749     0.011894904       10.389813       1
       210.19281      -33.392811     0.016663317       10.431062       1
       198.73100       17.124580     0.014997241       10.420789       1
       206.22833       43.903099     0.026187586       10.445361       1
       175.41006       55.663700     0.022265573       10.329383       1
       141.41864       51.035042     0.016301025       10.454134       1
       347.15405       47.830391     0.023140778       10.323612       1
       49.625111       29.240570     0.016293025       10.185113       1
       98.272903       31.989731     0.026398287       10.455895       1
       69.217377       8.1524696     0.015697829       10.357588       1
       320.77130      -40.395561     0.029681061       10.346217       1
       87.477867      -48.558701     0.010031622       10.443010       1
       103.80502      -81.016853     0.013390548       10.296661       1
       124.79425      -61.478062     0.042016482       10.473248       1
       148.03964      -13.210120     0.030948125       10.322421       1
       130.89098       32.687340     0.021216040       10.406706       1
       244.00098       34.138248     0.013673653       10.390388       1
       269.89566       26.019211     0.013747304       10.443578       1
       296.53333       22.093349    0.0096646263       10.348063       1
       302.90237       22.053129     0.010298362       10.362698       1
       329.14792       63.892540     0.022445626       10.404841       1
       316.73880       28.239620     0.013161010       10.326071       1
       119.09724       20.924330    0.0077440692       10.374102       1
       113.51271      -71.849281     0.016753524       10.394294       1
       124.76496      -11.488290     0.026563730       10.475315       1
       183.74753      -56.277580     0.031208145       10.395078       1
       185.12000      -56.350040     0.017975539       10.462424       1
       149.33888      -14.473280     0.016461235       10.386545       1
       195.68254      -14.684800     0.018357044       10.419400       1
       209.69258       8.2060003     0.027764757       10.476362       1
       198.93352       48.643021     0.028252520       10.410599       1
       280.48489       75.956352    0.0026016636       10.225770       1
       352.66687       19.754681     0.025516093       10.375655       1
       7.8044400       17.157990     0.025424257       10.416421       1
       357.50595      -42.254509     0.017823183       10.344034       1
       88.731293      -6.6350098     0.014597991       10.458764       1
       94.415802      -16.204599     0.019157533       10.373448       1
       136.10690      -26.314930     0.017531942       10.406288       1
       165.28795      -61.885689     0.017332600       10.474778       1
       254.99927      -37.770168     0.013126435       10.385982       1
       187.62779      -12.851040     0.020497649       10.470872       1
       184.99960       21.890610     0.013988567       10.421199       1
       202.30472       54.857430     0.015670734       10.380518       1
       279.63412       15.717730     0.014752231       10.445160       1
       281.48630       28.753080     0.030833279       10.469131       1
       311.18021       57.312752     0.010034594       10.376018       1
       6.0953498      -28.910179     0.021415326       10.466214       1
       95.858887      -42.801121     0.014721594       10.382081       1
       141.72470      -30.124460     0.016592478       10.360881       1
       201.79378       27.851770     0.015450265       10.322952       1
       232.28468       23.641060     0.043180982       10.328158       1
       201.52837       42.512569     0.021640892       10.450790       1
       230.97902       55.430988    0.0091966785       10.426855       1
       223.67415       65.044533    0.0036999854       10.376623       1
       284.38013       70.410233    0.0025696812       10.190687       1
       13.009990       55.779881     0.032106943       10.455348       1
       352.82980       30.154390     0.024023936       10.386860       1
       19.290131      -58.528061     0.028555844       10.490367       1
       182.36795       14.498200     0.017547360       10.231328       1
       246.45558       38.354130     0.016223262       10.470935       1
       205.37553       59.996899     0.020964787       10.234065       1
       234.65086       72.763123     0.020039261       10.275701       1
       324.71759      -9.5692396     0.011026963       10.440576       1
       102.61642       35.922760     0.015556656       10.358225       1
       75.687531       13.506430     0.055426622       10.230568       1
       108.36713      -39.542149     0.022808278       10.363766       1
       109.77477      -77.222214     0.013528111       10.403015       1
       185.84993      -54.410221     0.017730447       10.369797       1
       159.57469       33.024281     0.026942183       10.460276       1
       157.04276       35.045231     0.027166807       10.402846       1
       221.47145       26.699160    0.0060060976       10.361603       1
       249.33121       56.121670     0.025134975       10.239686       1
       285.40253       11.227030     0.017340337       10.380798       1
       34.046661       67.618103     0.014993339       10.414780       1
       113.66132       32.460991     0.024377483       10.404760       1
       356.71802      -51.214561     0.026341696       10.446752       1
       86.113297      -70.112793     0.030012397       10.382055       1
       139.76099      -29.724581     0.015524973       10.422144       1
       155.98903       30.214861     0.029748333       10.405387       1
       199.81218       33.676800     0.028484371       10.345186       1
       138.44463       38.128712     0.022404597       10.431736       1
       172.65471       85.022324    0.0038267064       9.9879522       1
       12.783310       47.791649     0.043558723       10.406101       1
       35.468140       49.539009    0.0073494620       10.408081       1
       44.634861       45.813591     0.032192116       10.356563       1
       83.305656       31.340740     0.029822287       10.463574       1
       334.52328      -25.456579     0.027182534       10.419886       1
       306.44720      -36.488270     0.013460127       10.433840       1
       117.33302      -13.780340     0.018593491       10.441005       1
       216.05077      -77.082123     0.030228997       10.471603       1
       180.96663      -64.790092     0.019663898       10.409742       1
       184.24719      -56.286659     0.030732948       10.489877       1
       184.11469      -50.291389     0.028971601       10.394420       1
       219.98607      -45.212410     0.014027014       10.391297       1
       141.99876       11.284820     0.014268941       10.351918       1
       200.02147      -34.015598     0.014172013       10.398670       1
       242.13614      -8.1138802     0.025936515       10.444723       1
       247.01636       18.671061     0.017774088       10.422908       1
       300.07599       28.022869     0.013129152       10.432989       1
       317.88455       30.850290     0.018158596       10.459893       1
       341.09454      -24.484501     0.011293216       10.492263       1
       168.91801      -78.196053     0.032711752       10.441875       1
       258.10391      -64.550873     0.017829142       10.360049       1
       161.49864       28.138371     0.034933876       10.420476       1
       280.67151       41.688339     0.011290846       10.449257       1
       359.15039       49.774288     0.034856336       10.502280       1
       323.40491      -5.1771598     0.019417894       10.463114       1
       46.227760       45.693531     0.033294235       10.383344       1
       60.698639       44.989712     0.033492379       10.417843       1
       51.596359       13.319800     0.013898526       10.392967       1
       340.86768      -33.384251     0.055259832       10.414157       1
       333.57416      -42.200989     0.014477312       10.398454       1
       80.768913      -61.634239     0.023117542       10.395554       1
       119.67107      -69.373444     0.019817276       10.439134       1
       261.47803      -79.362129     0.018287664       10.458223       1
       215.47110      -17.926680    0.0022544532       10.286868       1
       245.91446      -12.259520     0.030654814       10.429679       1
       242.34805       35.862411     0.021658770       10.472835       1
       95.656738       82.222160     0.033880933       10.517823       1
       330.82376       26.170710     0.014655840       10.415913       1
       32.364830       44.472389     0.037033061       10.375756       1
       323.42401      -14.497020     0.049283503       10.421357       1
       7.5836601      -18.540899     0.019804499       10.469102       1
       351.01910      -32.549980    0.0084213117       10.425852       1
       164.12358      -73.123154     0.041308637       10.389477       1
       197.41699      -67.172394     0.034080413       10.433326       1
       192.12157      -46.080559     0.017646853       10.395583       1
       274.88351      -42.974091     0.017311422       10.444723       1
       171.31541       8.1440401     0.025735973       10.225214       1
       290.84897      -21.868469     0.017290637       10.415671       1
       282.90771      -15.529620     0.022921352       10.406054       1
       261.58514       6.7838802     0.017853898       10.434112       1
       303.88034       57.438190     0.014782549       10.410238       1
       105.39719       65.622490    0.0057027956       10.427818       1
       314.09467      -6.1074400     0.036834790       10.443257       1
       331.26852       12.205000     0.015612830       10.409370       1
       19.269119       32.903049     0.024489758       10.464046       1
       70.681427       33.753899     0.028141184       10.412317       1
       85.837112       33.696480     0.011897814       10.276820       1
       38.686291       14.833390     0.020470907       10.250804       1
       55.334461       5.6462698     0.015974441       10.338297       1
       5.1183801      -57.870449     0.031787602       10.463542       1
       142.75233       12.904420     0.013335528       10.422519       1
       289.65454      -33.649910     0.013628705       10.449273       1
       211.86765       15.530770     0.016656302       10.406045       1
       301.94766       22.837959     0.014083164       10.344441       1
       82.094009       59.304821     0.026168637       10.432312       1
       335.01755       30.404270     0.019854400       10.402229       1
       327.12405       11.024720     0.033764299       10.309529       1
       1.0053300       32.800709     0.026219704       10.446442       1
       345.16565      -26.769119     0.017860256       10.510129       1
       351.57565      -34.625820     0.018527702       10.426837       1
       346.85031      -53.975491     0.018974018       10.388979       1
       95.071480      -14.554520     0.016155128       10.179760       1
       27.788549      -59.469391     0.026723848       10.363722       1
       84.147842      -46.123539     0.021866652       10.510366       1
       250.31685      -8.3140802     0.022714911       10.436528       1
       245.44279       5.8795500    0.0035096363       10.388129       1
       209.51224       37.845009     0.011171257       10.443948       1
       240.16737       57.867569     0.030980914       10.471504       1
       320.51144       27.232300     0.037675886       10.264371       1
       29.070320       43.493881     0.040346132       10.250067       1
       34.966629       42.807381     0.030602819       10.283548       1
       13.198170       21.922171     0.028769581       10.438908       1
       16.659060      -34.290501     0.020233530       10.422197       1
       334.32419      -38.553230     0.013754385       10.286597       1
       154.35797      -50.154060     0.024768283       10.361754       1
       153.47012      -13.461780     0.020663296       10.359295       1
       188.25757       38.520599    0.0076769302       10.427928       1
       227.26749       37.948990     0.010896489       10.443240       1
       289.11783       18.732599     0.031905659       10.452840       1
       342.01950       29.288570     0.021618822       10.462733       1
       307.46347      -24.170990     0.042874835       10.425393       1
       48.329170       22.727119     0.013858201       10.412863       1
       332.94571      -25.155790     0.014275737       10.476936       1
       324.55630      -32.421791     0.011004541       10.452518       1
       99.750221      -68.155777     0.024856994       10.335980       1
       136.54509      -25.122061     0.016609932       10.387926       1
       163.29297      -9.8812704     0.020479340       10.472825       1
       220.76503      -32.629910     0.024006711       10.415817       1
       211.93625      -16.570250     0.020969343       10.445076       1
       163.82732       25.110649     0.064034565       10.334735       1
       196.68184       16.252991     0.027432318       10.424519       1
       37.510891       72.108253     0.034907021       10.452408       1
       53.737911       33.000740     0.029514981       10.451796       1
       83.910233       19.039730     0.036850698       10.527297       1
       91.579330      -15.974230     0.019621783       10.429634       1
       138.41209      -18.968790     0.019307979       10.333833       1
       147.43192      -30.658770     0.033171927       10.363035       1
       148.53374      -31.699610     0.018111554       10.465772       1
       183.24655      -56.992970     0.029777346       10.399460       1
       229.81230      -64.149277     0.016504848       10.458657       1
       153.20705      -17.942930     0.019143635       10.402412       1
       183.98895      -46.367401     0.028834041       10.489072       1
       273.77304      -43.676929     0.018684542       10.422238       1
       271.42792      -31.659781     0.013557208       10.455090       1
       215.50761      -17.727930     0.022420380       10.280777       1
       145.98901       36.141449     0.040816098       10.455244       1
       270.37012       22.153851    0.0095493062       10.038765       1
       320.32968       68.032303     0.020368025       10.355541       1
       7.4511600      -10.866600     0.026426802       10.484968       1
       161.17345       11.930260     0.026815797       10.534955       1
       182.61398       70.567322    0.0074878981       10.405439       1
       309.55606       30.294291     0.014411129       10.398284       1
       350.09375       77.254822     0.013510960       10.356970       1
       323.81104      -6.1470699     0.019385725       10.490031       1
       325.40182      -7.2418299     0.012176071       10.397537       1
       110.37370      -67.513008     0.026114439       10.449175       1
       116.63608      -61.866749     0.015187859       10.008278       1
       136.79276      -24.954861     0.017409137       10.446974       1
       189.01431      -66.781883     0.014618648       10.358817       1
       280.10437      -54.403290     0.029692485       10.417245       1
       272.91980       20.269791    0.0091044467       10.420617       1
       203.77824       63.459278    0.0040253483       10.327468       1
       286.33887       67.533508     0.013368226       10.476604       1
       325.35962       70.552139     0.031569820       10.484992       1
       84.181198       40.780010     0.030759295       10.419943       1
       327.23257      -12.354010     0.047520598       10.346975       1
       332.30255      -23.617479     0.015768495       10.378769       1
       46.432178      -21.411970     0.018393123       10.471493       1
       274.78885      -71.843330     0.021882591       10.465406       1
       163.10214      -57.034241     0.020457989       10.368771       1
       179.69450      -60.477371     0.016348082       10.496255       1
       148.56129      -13.626080     0.017275387       10.378631       1
       166.23224      -16.658030     0.022746795       10.352608       1
       198.27199       13.382370     0.041626675       10.395272       1
       226.17699       42.574471     0.017794519       10.375961       1
       250.52164       56.094330     0.020961666       10.401057       1
       302.95425       21.644131     0.014973410       10.466728       1
       303.28448       54.738258     0.013074792       10.464849       1
       101.39241       83.776733     0.025282020       10.501060       1
       358.03308       64.193588     0.025657072       10.415013       1
       40.266491      -34.936699     0.026942100       10.454276       1
       72.165863      -29.301929     0.030471893       10.413217       1
       22.782450      -55.346489     0.017256515       10.453583       1
       323.86395      -45.475979     0.019245082       10.481672       1
       212.07159      -75.755188     0.029322591       10.476309       1
       171.74908      -30.294531     0.030819134       10.499095       1
       169.29430       21.307320     0.020539093       10.400977       1
       196.21832       19.295630     0.029385899       10.423469       1
       288.76898       50.275780     0.016911548       10.467699       1
       301.14172       27.098049     0.029506070       10.340774       1
       302.80008       20.977619     0.015049867       10.489924       1
       45.894989       63.334000     0.023314604       10.369055       1
       319.04593      -19.523890     0.015440479       10.489927       1
       11.761720      -13.004910     0.029011848       10.440522       1
       81.644028       9.4731503     0.027861325       10.490607       1
       9.0299397      -27.685720     0.019946388       10.318464       1
       4.4562402      -62.697109     0.038434627       10.474275       1
       61.378319      -57.412449     0.016918010       10.445716       1
       116.52349      -14.170820    0.0069241420       10.372980       1
       130.49249       7.6060200     0.023733776       10.356122       1
       184.78667       6.2913098     0.021167157       10.393581       1
       161.38472       31.683331     0.030872044       10.486228       1
       298.38724       42.694302     0.028641778       10.401585       1
       327.47501      -11.905030     0.016466469       10.004558       1
      0.47145000       9.5103502     0.027153927       10.469813       1
       78.018173      -65.260071     0.034794102       10.529123       1
       118.77390      -8.5493803     0.040659879       10.358853       1
       313.53882      -78.564697     0.023069142       10.471430       1
       144.07822      -47.632999     0.026864364       10.488078       1
       155.70049      -13.985780     0.017201108       10.449441       1
       201.16502       30.681900     0.018299582       10.320253       1
       268.28818       31.359421     0.012163859       10.335505       1
       276.14606       24.872990     0.010361116       10.467860       1
       53.419800       46.476742     0.032376276       10.413028       1
       75.543159      -52.631889     0.026090065       10.462113       1
       257.67819      -52.920799     0.021840218       10.494298       1
       189.72148      -46.019192     0.019270889       10.426738       1
       266.34262      -25.617889     0.031977957       10.467023       1
       185.84200       25.957291     0.014819636       10.442333       1
       210.08006       38.856812     0.028093166       10.446194       1
       303.87445       9.4680595     0.021952640       10.334584       1
       315.41672       5.9475999     0.031894228       10.318812       1
       336.76123      -20.764009     0.019869352       10.438267       1
       9.6815796      -54.578419     0.031168405       10.480978       1
       306.07730      -78.875000     0.016568752       10.473820       1
       126.79827      -12.337060     0.025235686       10.490942       1
       217.83847      -30.237169     0.011675266       10.423246       1
       207.95131      -17.253901     0.020777120       10.496585       1
       188.09190       22.346821     0.015677898       10.417536       1
       223.57805       43.143768     0.020111447       10.397885       1
       354.64807       52.192261     0.027146833       10.349795       1
       29.067890       59.751251     0.062728605       10.451534       1
       347.33710       30.269560     0.023173507       10.263696       1
       21.195660       36.767361     0.030651801       10.461672       1
       359.15057       8.2410402     0.025271888       10.421034       1
       359.61148      -27.961121     0.019314462       10.302849       1
       44.572990      -35.319710     0.029665177       10.486176       1
       20.984209      -76.794411     0.029288306       10.403222       1
       255.11687      -80.632912     0.030845546       10.462162       1
       144.44875      -50.758759     0.017953791       10.469369       1
       150.53456      -13.243390     0.022148420       10.499084       1
       260.41534       25.841089     0.011926464       10.460894       1
       216.05121       69.791557     0.029394018       10.401490       1
       290.16650       9.5826502     0.019610818       10.358606       1
       359.18280       64.094482     0.024200950       10.489311       1
       21.515440       25.426220     0.030728627       10.502866       1
       331.33057      -14.640120     0.018398187       10.349506       1
       269.99640      -43.739899     0.027138900       10.513775       1
       172.44444       21.431601     0.019770258       10.479014       1
       162.17815       38.758678     0.031110701       10.462832       1
       170.34648       57.501930     0.025174578       10.356787       1
       299.74924       8.3745098     0.018938856       10.494889       1
       29.247129       17.094049     0.022551482       10.363111       1
       171.07036      -33.964272     0.021151120       10.386540       1
       139.17259       48.609409     0.033184523       10.470068       1
       302.78503       67.730553     0.024554218       10.457210       1
       307.86441       7.3822699     0.024058450       10.302949       1
       39.279018      -19.660450     0.019480135       10.379273       1
       105.32706      -32.210590     0.030282262       10.473737       1
       230.63622      -79.170967     0.019629503       10.332654       1
       184.63654      -45.870640     0.028012733       10.463991       1
       269.01181       26.511681     0.013580446       10.404150       1
       132.19748       47.953239    0.0095455019       10.471755       1
       235.05812       73.075974     0.018356356       10.441399       1
       278.53003       54.087421     0.025211681       10.504881       1
       46.492592       25.733110     0.025013202       10.477377       1
       325.45743      -20.825069     0.010550981       10.448349       1
       32.441261      -14.700030     0.026245602       10.525508       1
       88.346992      -60.296219     0.022317946       10.419516       1
       154.79999      -16.192570     0.016533825       10.239731       1
       290.29007      -30.847700     0.016123096       10.469678       1
       194.77974       16.574381     0.017650777       10.401593       1
       226.88708       68.475616     0.014243320       10.431853       1
       128.67207       81.731194     0.014212197       10.381773       1
       37.549122       36.666901     0.034196860       10.391619       1
       60.357090      -41.023270     0.030715381       10.407833       1
       77.333267      -38.536961     0.026804465       10.357926       1
       96.863083      -27.214239     0.024164071       10.460217       1
       108.40797      -15.794980     0.016761774       10.265315       1
       107.22293      -32.009739     0.030673413       10.521726       1
       134.59697      -42.873600     0.018117894       10.488789       1
       155.88135      -55.605652     0.021767597       10.575113       1
       147.48340      -31.114870     0.032948984       10.311473       1
       217.22928      -63.998310     0.021613028       10.482719       1
       180.61504      -17.241230     0.016211487       10.391905       1
       173.64378       7.5924001     0.020289210       10.464339       1
       140.36061       32.359970    0.0082177797       10.413326       1
       201.51620       59.080761    0.0045801592       10.442907       1
       138.97548       71.154549     0.024910367       10.468116       1
       313.88364       28.004620     0.012009590       10.451108       1
       327.55762      -28.960960     0.012352430       10.477990       1
       343.77475      -29.997200     0.017948008       10.565354       1
       359.29318      -29.496840     0.017237900       10.320535       1
       63.230202      -51.065121     0.025683509       10.427080       1
       63.929321      -55.355610    0.0058908400       10.424306       1
       104.87865      -33.168282     0.031228738       10.487130       1
       298.95413      -38.407139     0.026923417       10.502228       1
       243.98021      -71.815971     0.020280721       10.475318       1
       276.82617      -52.613411     0.029048258       10.468615       1
       187.81300       5.1338100     0.031000294       10.504553       1
       300.45667       41.990891     0.021983568       10.436664       1
       116.90540       63.421711     0.030650871       10.503670       1
       21.239550       57.985470     0.020765320       10.304556       1
       35.936539       40.846642     0.035165930       10.506060       1
       57.640240       20.890350     0.016195389       10.466864       1
       13.022800      -14.913940     0.065763306       10.668965       1
       349.62994      -42.432541    0.0073871408       10.237179       1
       112.26204      -33.026779     0.024374817       10.471754       1
       295.07294      -57.826511     0.046581833       10.531639       1
       160.86130      -60.393261     0.029293988       10.408237       1
       144.79243      -20.896330     0.013734751       10.462546       1
       203.89775      -23.532640     0.024976130       10.539283       1
       43.051338      -22.945971     0.021134457       10.348497       1
       63.770489      -19.214621     0.031280330       10.434260       1
       52.905529      -71.477821     0.031355031       10.468449       1
       114.75687      -14.634000     0.018580122       10.480971       1
       141.53058      -23.890779     0.028147792       10.516334       1
       181.96887      -52.049850     0.014559032       10.446664       1
       176.58517      -13.497110     0.012879671       10.075347       1
       253.40060       16.075661     0.054621605       10.422580       1
       205.97246       67.965843     0.034809554       10.426162       1
       305.16272       6.6864300     0.021625900       10.423751       1
       347.54507       75.774567     0.021970065       10.394629       1
       345.17252      -19.876051     0.017029056       10.487000       1
       234.67365      -67.427162     0.021094847       10.370396       1
       221.48708      -64.733620     0.022175744       10.480154       1
       183.19876      -45.715149     0.021626005       10.427751       1
       201.07001      -31.846781     0.012956367       10.556544       1
       250.15051      -24.629450     0.030055134       10.456163       1
       194.95505       16.639410     0.018911857       10.459820       1
       264.69995       8.2867403     0.015251802       10.439442       1
       330.66061       80.269577     0.012209666       10.494623       1
       108.68012       55.575562    0.0064048576       10.324636       1
       56.383862       45.625919     0.030201117       10.394532       1
       70.806084       7.4746699     0.028999179       10.491490       1
       342.40823      -59.657040     0.017888485       10.373201       1
       94.216019      -38.945290     0.038425703       10.354252       1
       121.81714      -35.035042     0.016680592       10.003107       1
       173.22173      -45.240990     0.024108009       10.504075       1
       150.29617      -13.512520     0.015326417       10.464634       1
       172.96599      -10.284460     0.011011746       10.321537       1
       202.93654       30.826380     0.015063655       10.455959       1
       224.56703       26.669580     0.027570803       10.443871       1
       178.41550       49.182850     0.017060881       10.441082       1
       241.98094       40.989140     0.032553044       10.288474       1
       179.34312       60.702419     0.023512670       10.502560       1
       282.29221       16.083040     0.018532727       10.474850       1
       24.621111       31.627159     0.032295588       10.235824       1
       23.274740       20.126289     0.029454686       10.464643       1
       308.94635      -34.423000     0.013657752       10.481348       1
       315.45074      -55.043072     0.025174990       10.312788       1
       178.14040      -42.814220     0.023407638       10.455292       1
       204.37759      -29.404301     0.015176924       10.463250       1
       274.77246      -27.518360     0.023286786       10.502984       1
       245.54219       34.625278     0.018605345       10.473036       1
       137.70442       52.296989     0.012512241       10.416402       1
       303.81531       23.323940    0.0095417476       10.296746       1
       350.83905       22.222219     0.018277845       10.431198       1
      0.67387003       9.4906101     0.026583672       10.456366       1
       111.33966      -27.215460     0.017742984       10.450828       1
       145.81996      -60.212860     0.017693309       10.440702       1
       148.64925      -13.733470     0.031410672       10.361590       1
       249.85439      -41.526428     0.032783324       10.304056       1
       213.80740      -34.217491     0.038964743       10.454604       1
       233.66296      -37.360191     0.018651337       10.404153       1
       211.81383      -25.864210     0.028715540       10.423772       1
       162.78790       5.8357401     0.021059722       10.346307       1
       227.03223      -26.829679    0.0053937947       10.289017       1
       147.18532       23.688560     0.018236716       10.451093       1
       250.83942       14.094070     0.023937215       10.502640       1
       286.60065       18.592880     0.015351526       10.360699       1
       219.19443       79.742363     0.020948385       10.345023       1
       315.71606       31.710079   0.00078436182       10.528043       1
       326.26273       49.481739     0.023616824       10.434824       1
       330.80081       48.652279     0.036121723       10.373465       1
       329.14206       29.574329     0.011725475       10.387376       1
       338.24872      -18.610090     0.016768248       10.188332       1
       36.716030       7.7730198     0.032541590       10.495445       1
       9.8076897      -21.185989     0.023791257       10.437269       1
       34.717289      -35.087811     0.028524744       10.493289       1
       90.203941      -52.992088     0.019483765       10.307282       1
       120.57687      -33.188519     0.017090513       10.265157       1
       239.13155      -74.490211     0.012957592       10.418548       1
       174.22910      -44.451851     0.027914527       10.471742       1
       150.18968      -13.901250     0.021715117       10.336979       1
       207.19856       42.623760     0.033642513       10.380222       1
       282.27936       14.858680     0.015627384       10.395406       1
       303.54935       36.214951    0.0094881477       10.373607       1
       67.165421       50.931759     0.033525394       10.438927       1
       2.5055900      -24.790920     0.021218651       10.457712       1
       29.793301      -17.478479     0.025499986       10.538614       1
       8.7120399      -26.965349     0.018011413       10.466516       1
       64.583649      -15.818930     0.029918756       10.487818       1
       27.600670      -46.435452     0.034795235       10.455127       1
       38.501709      -54.933880     0.024352894       10.505697       1
       144.21588      -38.841221     0.030992457       10.498533       1
       227.45706      -30.475290     0.034178106       10.354572       1
       223.96329      -18.781610     0.027115041       10.441714       1
       198.86520       22.088840     0.023870004       10.395469       1
       315.74033       45.857460     0.018532451       10.501850       1
       116.69303       42.705582     0.024450233       10.459946       1
       12.338180       49.829208     0.038928626       10.470515       1
       12.261770       43.387970     0.039843743       10.448809       1
       325.12497      -7.2705798     0.013367170       10.348601       1
       49.618912      -16.897141     0.016472182       10.478573       1
       75.633476      -34.109032     0.026009239       10.426907       1
       118.90459      -12.649230     0.018239212       10.512099       1
       127.99854      -12.532020     0.021541525       10.474536       1
       147.48102      -31.092190     0.032775669       10.500036       1
       188.12483       12.219890     0.016207643       10.491895       1
       168.37131       43.827621     0.034553693       10.379519       1
       229.02748       47.940338     0.026849435       10.487041       1
       242.86662       53.772419     0.018854945       10.492674       1
       70.231377       53.051960     0.020552904       10.480013       1
       60.364868       45.360100     0.031060537       10.544705       1
       91.853600       30.329201     0.028664437       10.398642       1
       59.451679       17.421740     0.023249858       10.463890       1
       84.666924       10.705080     0.026767476       10.408833       1
       55.271671      -43.197361     0.027146042       10.424793       1
       103.62273      -34.675591     0.032283539       10.558794       1
       301.52277      -82.124992     0.045099301       10.510945       1
       141.52876      -63.545460     0.017728330       10.471791       1
       213.37604      -52.837341    0.0049640121       10.435903       1
       169.53819       47.283791     0.025189796       10.446826       1
       242.61041       77.642921     0.023821038       10.450344       1
       66.760498       65.170723     0.012333361       10.314941       1
