#      glon(deg)       glat(deg)    redshift            kmag      real(1) or mock(0)
       280.61929       4.9795914     0.023413317       10.386307       0
       286.42297       1.4539695     0.028762656       10.911891       0
       288.06302     -0.55993891     0.031629178       11.552141       0
       287.51602     -0.88975811     0.034129592       10.724450       0
       280.60095      -2.4076521     0.035220054       11.453196       0
       280.60095      -2.9635639     0.035220054       11.453196       0
       280.07452      -3.3881369     0.033245343       11.100221       0
       286.00964      -4.1580901     0.034992811       11.232624       0
       281.33621      -3.0601902     0.038550071       10.910565       0
       282.31543      -4.4688249     0.038898796       11.407439       0
       282.33542      -4.1195226     0.036363261       11.411072       0
       286.31610       4.8263607     0.039924403       11.312011       0
       286.31610      -2.7480290     0.039924403       11.312011       0
       285.68378       2.8613062     0.044639148       11.512798       0
       285.68378     -0.13668823     0.044639148       11.512798       0
       283.61612      -3.7486832     0.044918507       11.304494       0
       286.11761       1.4458175     0.045332512       11.437526       0
       288.60062       3.8783503     0.044809699       11.188224       0
       280.56921       2.6859560     0.047342586       11.687533       0
       281.22723       1.4664512     0.046203872       11.348698       0
       282.22882       2.2465963     0.046260177       11.404838       0
       280.32602       1.9941845     0.047499944       11.581924       0
       284.46835     -0.35512590     0.048172859       11.545598       0
       288.82471       3.4278450     0.047969067       11.253090       0
       281.05499       3.1871986     0.051843310       11.514707       0
       286.04578      -2.1255341     0.055792330       11.574471       0
       280.35782       2.4720330     0.057040893       11.128551       0
       280.35782     -0.54030561     0.057040893       11.128551       0
       280.35782      -4.7493382     0.057040893       11.128551       0
       283.69061      0.25685978     0.059794185       11.034330       0
       283.69061       4.9540882     0.059794185       11.034330       0
       287.43246      -3.5912886     0.061400646       11.134276       0
       284.84341       4.2668076     0.070542006       11.398622       0
       299.99222       1.8230195    0.0047232157       10.820278       0
       293.93774     -0.51172829    0.0050914210       8.1882336       0
       293.93774      -2.7534125    0.0050914210       8.1882336       0
       293.93774       1.2130098    0.0050914210       8.1882336       0
       299.99222       1.9357462    0.0047232157       10.820278       0
       293.93774     -0.91954231    0.0050914210       8.1882336       0
       299.10294       1.7856951    0.0060295743       8.9896645       0
       296.75195      -1.9831636     0.011724792       11.063374       0
       290.52509      -3.1112881     0.010206752       10.759461       0
       299.04388      -3.3661461     0.010950489       10.690379       0
       293.33054       2.4599767     0.010289609       9.6796752       0
       299.04388      -1.4186203     0.010950489       10.690379       0
       298.49533    -0.033024788     0.011592172       11.092033       0
       298.70953      0.27930450     0.011589047       11.145024       0
       299.24869      0.60560513     0.011539357       11.289897       0
       299.43076       4.0888548     0.011814445       10.274606       0
       292.61572       2.4435067     0.013724953       10.003521       0
       291.81805      -1.2416463     0.014740306       11.299129       0
       290.53601      -2.5386090     0.014025547       10.526293       0
       291.94592      -1.0015717     0.015090289       11.111028       0
       293.21573      0.30784321     0.013682743       10.588413       0
       295.88220       4.3597069     0.014147416       9.4886062       0
       293.21573     -0.83837652     0.013682743       10.588413       0
       293.85150      0.97483349     0.013396830       9.9416768       0
       295.34290      -3.4168763     0.012737944       10.530983       0
       290.66086      -1.8921425     0.018012614       10.457519       0
       290.69510     -0.48460913     0.018795389       10.652522       0
       293.56717      -1.0335577     0.017898624       11.352227       0
       290.12854      -3.1542339     0.017579467       11.271410       0
       290.66086      0.36342525     0.018012614       10.457519       0
       291.94308       3.5990458     0.017231442       10.799519       0
       290.74054      0.30067205     0.016088975       9.5295904       0
       299.74924      -3.2113953     0.018938856       10.494889       0
       297.80966      -1.5341434     0.017852822       10.689110       0
       290.57877       1.6492243     0.016885024       9.8066306       0
       290.52460       4.0215101     0.019000961       10.997048       0
       290.52460      -1.4582608     0.019000961       10.997048       0
       294.01837      -4.8009682     0.019149410       9.8394271       0
       293.40417       3.3938599     0.019794409       10.931076       0
       294.01837      -3.8527465     0.019149410       9.8394271       0
       290.24432      -2.6169147     0.020138590       11.137956       0
       290.24432       3.9178228     0.020138590       11.137956       0
       294.01837      -2.4363182     0.019149410       9.8394271       0
       293.40417       2.1791835     0.019794409       10.931076       0
       297.55203       2.5591106     0.022857997       11.450892       0
       295.11700       1.0121126     0.023121786       10.517564       0
       296.32220      -1.7986336     0.022792683       11.313726       0
       299.17236      -3.5614305     0.023869449       11.619467       0
       297.65118       3.2654514     0.024073267       10.615986       0
       299.18137      -4.3033843     0.022828196       11.161816       0
       297.54639      -4.8713984     0.022880426       11.176949       0
       290.60541      -2.2386093     0.024016958       11.336843       0
       296.32220      -3.4583299     0.022792683       11.313726       0
       297.52014     0.051371574     0.024336538       10.525656       0
       297.01025      -1.9171355     0.023176418       11.401703       0
       296.82388      -1.9130464     0.026053474       11.009020       0
       296.33652      -3.5121803     0.026393366       10.878883       0
       297.32605       3.9065304     0.026549441       11.014279       0
       297.81042      -4.8779354     0.026098750       10.789135       0
       297.67950      -3.1311655     0.026535152       11.260243       0
       297.32605      -1.2943892     0.026549441       11.014279       0
       296.26270       2.7992959     0.026500220       11.256154       0
       291.87225       4.2055216     0.025915322       11.312669       0
       294.44806      -3.9182572     0.029998483       11.566020       0
       295.10760       3.0223866     0.030925690       11.044364       0
       297.14417      -2.9451849     0.034476147       11.679322       0
       295.41013      -4.8308377     0.033898861       11.211868       0
       297.14417       1.9239478     0.034476147       11.679322       0
       292.50620      -4.1492114     0.037025836       11.544737       0
       290.48969      -2.6151681     0.038482082       11.084394       0
       292.50620      -2.7491448     0.037025836       11.544737       0
       293.98300      -2.6530559     0.037528111       11.288999       0
       298.92673     0.090074539     0.037417082       11.679720       0
       292.50620      -2.9454103     0.037025836       11.544737       0
       298.62964      -4.3727365     0.038371642       9.9561167       0
       293.93719       3.9047632     0.038772874       11.315123       0
       294.60922      -4.5146708     0.037347045       10.332545       0
       297.53860      -4.8137603     0.037555074       11.076066       0
       290.48969      -2.5805445     0.038482082       11.084394       0
       295.38809       3.8791418     0.036057735       11.511303       0
       297.43735       1.9579248     0.039866152       10.656865       0
       296.32202      -1.2123575     0.039591157       11.381175       0
       297.48630      0.35511780     0.040081183       11.442404       0
       292.49954      -4.3493867     0.040081646       11.263405       0
       296.32642      -2.1138835     0.039547724       11.302067       0
       296.32642      0.78534222     0.039547724       11.302067       0
       292.68225      -1.3953927     0.047820025       11.539720       0
       290.16968      -1.3046310     0.048926578       11.640470       0
       290.72119     -0.99307346     0.048035395       11.520255       0
       296.82132       4.1278763     0.046589119       11.228657       0
       296.58551      0.10685444     0.047723627       11.715480       0
       293.40457      -3.2685015     0.052345862       11.080951       0
       291.64438      -4.2060633     0.050304306       11.115891       0
       293.40457      -3.0251250     0.052345862       11.080951       0
       290.30862      -3.7051296     0.049260309       11.447299       0
       290.64240     -0.75174141     0.050525689       10.712440       0
       290.50406      -4.1495686     0.050810238       11.121145       0
       295.16968      -1.2156560     0.049470354       10.554821       0
       292.89691       4.2926359     0.058467044       11.542064       0
       292.89691      -3.6664155     0.058467044       11.542064       0
       292.51566      -1.9063864     0.058617630       10.988435       0
       292.89691      -3.2771065     0.058467044       11.542064       0
       292.15915      0.85790348     0.059609319       11.578875       0
       299.60306       1.6688881     0.070797445       11.625244       0
       297.79745      0.12718296     0.073956209       11.671919       0
       297.79745      -1.4463701     0.073956209       11.671919       0
       293.06287     -0.58462000     0.079890736       11.239278       0
       305.27151      -2.5703363   0.00091785101       4.4233906       0
       309.23804      -4.5752735    0.0036711276       9.4965491       0
       304.77737      -3.1515083    0.0054903163       11.150267       0
       304.71555       2.0974183    0.0036249824       9.4864290       0
       306.82825      -2.8759370    0.0070610860       10.810335       0
       304.61420      -1.5304282    0.0080329182       10.318849       0
       308.41663       1.5520544    0.0076376243       9.9598258       0
       304.14078      0.57175350    0.0088081433       9.2128511       0
       306.82825      -2.7805691    0.0070610860       10.810335       0
       304.14078       1.5083981    0.0088081433       9.2128511       0
       307.70099      -3.1376252    0.0090816365       7.9815580       0
       306.89618      -1.6139457     0.011203057       8.7260298       0
       306.27502      -4.1780181     0.011098901       10.754762       0
       305.77472      -4.6297894     0.012034967       8.6981729       0
       306.68787       1.6444569     0.010679891       8.5566820       0
       306.89618      0.35459566     0.011203057       8.7260298       0
       308.87350      -4.0685177    0.0090620010       9.6455069       0
       306.27502      -1.1830580     0.011098901       10.754762       0
       305.31265      -2.8708329     0.010736798       11.003828       0
       305.77472      -3.8914051     0.012034967       8.6981729       0
       306.61819      -4.0989728     0.010945116       10.043366       0
       306.68787     -0.87065172     0.010679891       8.5566820       0
       307.70099     -0.63572502    0.0090816365       7.9815580       0
       306.89618       4.6604671     0.011203057       8.7260298       0
       309.70285      -4.4432716     0.014165246       11.413652       0
       306.46454      -3.6551528     0.012595859       10.586617       0
       307.39017       4.7536688     0.012900910       9.7274020       0
       309.40378      -1.5908096     0.013291936       10.315408       0
       309.44446       3.4371872     0.013265547       10.787340       0
       303.95416       3.3966436     0.013748617       8.8165818       0
       309.10309      -3.1493549     0.012596272       10.443618       0
       309.70285      -1.3028240     0.014165246       11.413652       0
       305.07477      -2.8424547     0.017262663       11.486599       0
       305.91470      -3.7570786     0.017408055       10.364971       0
       304.34177       4.7764406     0.016690982       10.537134       0
       307.39810       3.1026945     0.015903669       10.858116       0
       300.93466      -1.4341865     0.016988033       10.679895       0
       307.25259       3.3042850     0.018270748       10.990179       0
       301.18079      -1.2068546     0.017330284       11.220771       0
       308.13678      -3.0471683     0.016341914       10.890239       0
       307.31033      -4.8893423     0.018388020       10.503480       0
       301.42630       2.5992398     0.017939760       10.779332       0
       305.36978       3.0683708     0.017905061       10.910244       0
       304.45975    -0.022533417     0.018899805       10.793789       0
       308.53220      -1.4907861     0.016904861       10.715682       0
       305.91470       1.2811699     0.017408055       10.364971       0
       300.93466      -1.7909980     0.016988033       10.679895       0
       307.17981      -3.0227375     0.016405849       10.726403       0
       308.03418      -3.0420396     0.018899435       11.614788       0
       304.34177      -2.7830873     0.016690982       10.537134       0
       305.13876      0.42531109     0.019594610       10.557565       0
       305.23730       2.9939389     0.022186762       10.817182       0
       303.46066       1.0816960     0.019627864       11.282651       0
       309.86957       2.2083549     0.019053031       11.460181       0
       305.20956     -0.59556675     0.020262357       10.310272       0
       304.17017      -4.6253638     0.021900684       11.366453       0
       305.10547      -1.2619617     0.019574405       11.127513       0
       305.13876      -4.4045563     0.019594610       10.557565       0
       309.86957       2.1080418     0.019053031       11.460181       0
       304.17017       4.4151907     0.021900684       11.366453       0
       304.78262      -2.2533031     0.022245005       10.262330       0
       301.54007       4.5049028     0.023170612       11.110688       0
       301.59500      0.32428837     0.023444431       10.787386       0
       309.01886      -4.1332765     0.024998013       10.685338       0
       301.86188      -2.3719487     0.024069822       11.089977       0
       308.25418      0.32076645     0.022483465       11.028937       0
       301.62143     -0.72007179     0.023009155       11.278277       0
       307.86441      -1.5316389     0.024058450       10.302949       0
       304.68875     -0.14004040     0.022863036       11.276905       0
       309.01886     0.069946766     0.024998013       10.685338       0
       301.59500     -0.31227732     0.023444431       10.787386       0
       301.62143      -2.9209735     0.023009155       11.278277       0
       301.54007       4.6502609     0.023170612       11.110688       0
       308.10941       1.1250834     0.022859973       11.002897       0
       307.03482      0.83381701     0.024331699       10.517644       0
       304.46649       1.3072147     0.022343075       11.579580       0
       305.27856       2.6226692     0.027928583       11.164778       0
       302.88824      -3.0171309     0.028627567       10.943549       0
       304.55533       1.3329725     0.025778705       11.329322       0
       305.27856       3.3630266     0.027928583       11.164778       0
       304.97766       2.6202846     0.026570561       11.686333       0
       305.27856       2.3867130     0.027928583       11.164778       0
       305.35028       3.9609327     0.028494323       10.636211       0
       305.35028       3.3752079     0.028494323       10.636211       0
       304.97766      -2.9572346     0.026570561       11.686333       0
       307.73697       3.4823189     0.029735331       11.170354       0
       308.07587     -0.13993692     0.035729106       11.538477       0
       300.80228      -4.6836834     0.037173490       11.793108       0
       302.83801      -3.6622591     0.036652725       11.470800       0
       300.80228      0.20962143     0.037173490       11.793108       0
       307.74878      -2.8020875     0.040177980       11.139646       0
       307.74878      -3.0584955     0.040177980       11.139646       0
       308.54391       1.0737348     0.039489225       11.195920       0
       303.46570      -2.8382902     0.042775941       11.615146       0
       306.10861       4.0886393     0.045476578       11.355886       0
       307.86758    -0.086585522     0.045418210       11.291740       0
       307.24243      -2.7833800     0.044581776       11.016655       0
       305.35086       4.9285469     0.043327505       11.275524       0
       305.85489      -1.9378843     0.045610876       11.570221       0
       301.23889       4.9159336     0.044022729       10.977259       0
       306.10861     -0.85156965     0.045476578       11.355886       0
       309.39612     -0.57108164     0.047449059       11.626797       0
       305.09619       1.4013271     0.048944480       11.775515       0
       305.09470      -2.6728718     0.051072593       11.452796       0
       305.98874      -3.1267240     0.052412643       11.209117       0
       305.00052      -3.6048489     0.050291381       11.729859       0
       304.90405      -4.8120346     0.051642113       10.973208       0
       301.39017       2.4410653     0.051564202       11.379015       0
       305.00052       2.4920964     0.050291381       11.729859       0
       303.46805       1.1223054     0.059152866       11.341752       0
       303.46805      -2.2482870     0.059152866       11.341752       0
       300.86572       2.4420490     0.068840573       11.574478       0
       304.87741       2.5904703     0.068713580       11.527168       0
       302.70859      -2.2417748     0.069183515       11.699313       0
       303.73807      -2.0043576     0.068969214       11.530792       0
       304.79303      -2.3313215     0.092218093       11.502856       0
       304.79303      -4.2306843     0.092218093       11.502856       0
       310.18439      -2.2471328   0.00083551795       8.4451761       0
       310.18439       1.1110802   0.00083551795       8.4451761       0
       319.19183      -1.9683468    0.0042137307       10.047957       0
       318.11899       4.8938599    0.0035210361       9.9161585       0
       318.69360      -2.5212946    0.0047867782       8.1444434       0
       316.17285      0.68979740    0.0088197107       8.9338816       0
       314.24402      -3.1449180    0.0079238995       10.140566       0
       316.17285       3.4291964    0.0088197107       8.9338816       0
       311.30997     -0.84601212    0.0086086470       10.685336       0
       311.30997       4.6020317    0.0086086470       10.685336       0
       314.22720       3.2728720    0.0081906865       9.2572561       0
       313.24576      -1.7074862    0.0080552008       11.419906       0
       310.50592     -0.79745245     0.011128784       9.4288385       0
       314.41168       2.2812128     0.012157929       9.4554895       0
       314.58099       2.7638025    0.0090144498       10.045385       0
       311.87210       1.2313776     0.011996887       10.407075       0
       311.93640      0.26927423     0.011290363       9.4682553       0
       319.02765       4.1325006     0.010613112       8.8245095       0
       315.08978     -0.50539446     0.010106383       10.414202       0
       310.69821      -3.6538734     0.011862551       10.900729       0
       312.96869       4.5068188    0.0097887785       10.477383       0
       311.65527      0.34714270     0.012089321       10.374313       0
       313.21738       3.5098133     0.011172096       9.3139503       0
       313.21738      -3.7426538     0.011172096       9.3139503       0
       318.99133       4.2053547     0.010506733       10.051235       0
       312.90726       3.9177685     0.011699116       9.4873080       0
       314.41168       4.6694326     0.012157929       9.4554895       0
       313.19577     -0.59301567    0.0089369508       10.886184       0
       318.99133      -4.0641279     0.010506733       10.051235       0
       312.75372       3.9198732    0.0092520804       9.1659981       0
       319.83505       2.6176805     0.014953470       9.3586765       0
       319.83505      -1.5217919     0.014953470       9.3586765       0
       319.83505       1.8288260     0.014953470       9.3586765       0
       311.14630      -2.1542814     0.014050148       9.9803568       0
       319.36441      -4.3124814     0.013945678       10.833088       0
       317.19043     -0.30091572     0.012882942       8.2693556       0
       312.93015      -4.1692824     0.013240702       9.9962757       0
       316.39932     -0.26371098     0.014301389       11.136002       0
       317.19043      -2.1918333     0.012882942       8.2693556       0
       319.53546       1.3113742     0.013647725       10.770322       0
       312.69177     -0.64968824     0.013500976       9.8779454       0
       317.35956      -3.3452325     0.013891729       11.303949       0
       310.75150       2.2269468     0.012419962       8.7731644       0
       319.85004      -3.3254907     0.014716811       10.364069       0
       311.14630       3.9947929     0.014050148       9.9803568       0
       317.20627       2.5126467     0.014651323       10.683901       0
       317.20627     0.051725388     0.014651323       10.683901       0
       319.37000       1.7982936     0.015303075       11.210574       0
       315.62244     -0.25065851     0.015769719       10.990771       0
       316.43643       4.6180820     0.016133049       11.469704       0
       316.43643      -4.6450248     0.016133049       11.469704       0
       316.43643     -0.27041197     0.016133049       11.469704       0
       318.82053       3.4850798     0.015597143       9.5433291       0
       314.07022      -1.3176551     0.018366013       11.339423       0
       316.88715     -0.64795923     0.018933824       11.643876       0
       311.75235      0.69756603     0.024970958       10.997269       0
       319.81485      -1.5510070     0.023067676       11.037426       0
       319.30255      -4.0233102     0.028454492       10.468111       0
       316.29807       4.8216848     0.025832565       11.343459       0
       311.69656      0.12839317     0.026550846       11.328283       0
       312.77762      -4.0338564     0.026549328       11.328279       0
       313.80502      -2.3499105     0.027949338       11.409831       0
       312.77762      -3.8970039     0.026549328       11.328279       0
       312.98651      -3.4298234     0.025987025       10.725852       0
       312.64465       3.4658394     0.026801790       10.487919       0
       311.89459      0.17468739     0.027349127       11.618309       0
       312.64465      -2.6009061     0.026801790       10.487919       0
       311.88330      -2.0938625     0.030831281       11.509126       0
       312.46216      -2.8172941     0.031775620       10.439511       0
       313.81793       3.0397749     0.031816415       11.193615       0
       312.15729       2.0259910     0.031978435       11.113024       0
       312.65390      -1.5903897     0.031692742       11.454302       0
       319.65247      -4.7089515     0.030770641       11.184972       0
       316.68292      -3.8911691     0.035130873       10.747972       0
       317.57779      0.35152674     0.035296632       10.833389       0
       317.00223       3.1860943     0.033225913       10.794171       0
       317.19293       4.4294224     0.032797419       10.517090       0
       317.87305       3.7247410     0.035592492       11.044133       0
       316.68292       1.7749367     0.035130873       10.747972       0
       312.09726       2.9781332     0.038660221       10.903841       0
       316.27518      -1.0049250     0.038353923       11.612072       0
       314.11325     -0.87957668     0.037705554       11.039445       0
       314.21252      0.22543955     0.040002942       10.722207       0
       312.45551       1.3686872     0.042153504       11.488590       0
       319.71811       3.0553160     0.045154435       11.833083       0
       314.09229       1.2923198     0.045194755       11.525183       0
       314.09229      -3.0065026     0.045194755       11.525183       0
       319.12036       4.6640682     0.043420302       11.750756       0
       310.75266      -1.9346571     0.045036534       11.593789       0
       319.12036      -3.2852583     0.043420302       11.750756       0
       317.62662      -1.8949380     0.048405925       10.602177       0
       312.60620       4.1267443     0.049726927       11.373458       0
       310.67462      -1.3201275     0.055589523       11.210970       0
       318.76639      -2.5211132     0.065717996       11.468854       0
       318.76639       3.5269060     0.065717996       11.468854       0
       314.59714       4.2160053     0.066264971       11.691191       0
       314.59714      -1.6314607     0.066264971       11.691191       0
       314.59714      -3.9377551     0.066264971       11.691191       0
       317.40497     -0.24100399     0.070268944       11.622958       0
       317.86179      -4.3178334     0.075747763       11.374263       0
       317.34085       1.8578339     0.090549827       11.810873       0
       317.34085      -1.5933070     0.090549827       11.810873       0
       317.34085       3.4810457     0.090549827       11.810873       0
       326.10226       1.0348425    0.0012706558       9.9323088       0
       328.49146       3.2445889    0.0030098692       6.9048311       0
       329.78152      -4.6713829    0.0045210980       8.2357544       0
       322.24988       1.7198601    0.0084116481       8.2888273       0
       329.12906      -2.6815319    0.0084306453       8.1608761       0
       325.82928       1.6220050    0.0066433690       11.263254       0
       322.65253       4.5353870    0.0087436183       9.1286847       0
       321.19592      0.22515202    0.0086834855       8.5685290       0
       329.60898    -0.037068367    0.0084423880       9.6999070       0
       322.48029       2.7143412     0.011058710       10.370658       0
       325.16870       1.2034249     0.010808755       10.258014       0
       324.59854      -1.0300417     0.012037256       9.4351793       0
       326.12863     0.024183273     0.010323397       9.9467625       0
       328.33627      -2.9241414     0.010248843       8.4905699       0
       324.16565       2.3436794     0.011626765       11.181122       0
       323.41974      0.48809814     0.010162436       10.777348       0
       325.59525     -0.55302382    0.0096934543       11.245138       0
       325.53091       1.0697746     0.010974264       10.862440       0
       325.34283       2.1153040     0.012048792       8.1862084       0
       325.40182      0.22348213     0.012176071       10.397537       0
       322.48029       4.1820593     0.011058710       10.370658       0
       325.53091       2.6062641     0.010974264       10.862440       0
       326.88013       3.9972696    0.0092346876       8.5519529       0
       323.21796      0.37015533     0.011056807       9.9516537       0
       325.43021       1.8567424     0.010511773       8.4162482       0
       323.21796      -2.8505123     0.011056807       9.9516537       0
       320.30173      -2.1288953     0.011542464       9.6059049       0
       328.59354      -2.6721981     0.010182062       10.207398       0
       325.59525      -3.7611027    0.0096934543       11.245138       0
       324.69989      -4.0671916     0.015260583       11.628465       0
       322.02060    -0.062633514     0.014890314       10.852515       0
       321.28336       3.9569225     0.014812649       10.080315       0
       325.63263       1.9469557     0.013855157       10.317855       0
       324.53397      0.61507988     0.014634395       11.119857       0
       324.53397       2.4895196     0.014634395       11.119857       0
       327.55923     -0.34081888     0.015348364       10.777690       0
       324.53397      -3.7284145     0.014634395       11.119857       0
       325.63263       4.1684227     0.013855157       10.317855       0
       324.61423      -3.6354761     0.014354711       11.216139       0
       323.25070       1.2036252     0.015278578       10.686512       0
       322.04791      -3.4645913     0.014924556       10.922602       0
       322.04791       4.2426758     0.014924556       10.922602       0
       325.02512     -0.67149162     0.013468849       10.383862       0
       327.14267      -3.5503087     0.015196375       9.6543001       0
       325.49969      -1.0055823     0.013321529       10.799484       0
       324.79330       1.9149275     0.014487699       9.2394804       0
       328.52347       4.3020296     0.014630828       9.9278487       0
       325.36411     -0.81960297     0.015424985       10.653887       0
       326.15097       4.9277964     0.015053811       10.276934       0
       328.60846      -4.9469032     0.014121961       9.2745410       0
       325.31927      -1.8516235     0.012320226       11.318907       0
       326.12317       1.4938979     0.014735365       9.4641164       0
       326.24121      0.40056753     0.014446747       10.221376       0
       324.40063       4.2143049     0.014508143       11.258533       0
       321.59396       1.7271161     0.015172978       9.9722399       0
       324.91513       1.3618274     0.015424404       9.1488858       0
       326.70990       4.7578249     0.014342642       11.407108       0
       326.10468     -0.68814278     0.014588705       11.159740       0
       327.52551      -2.3585820     0.014981839       8.5597495       0
       325.31927       4.9574795     0.012320226       11.318907       0
       325.36411      -1.8692300     0.015424985       10.653887       0
       324.91336      0.26921844     0.015119161       9.7981020       0
       324.57104      -2.3551874     0.015463482       9.0699856       0
       325.99817      -1.9925740     0.015467326       11.418995       0
       325.99817       1.2431026     0.015467326       11.418995       0
       326.20120      -3.3563995     0.015355822       10.933710       0
       325.05252      -1.8124990     0.013574636       10.727135       0
       321.87695       3.1219397     0.013117946       9.2749602       0
       321.28336     -0.29152107     0.014812649       10.080315       0
       321.28336       1.4519114     0.014812649       10.080315       0
       327.48816       4.8068142     0.013613643       9.6182349       0
       325.79355      0.80937290     0.014298743       10.183996       0
       324.75128      -1.0348380     0.014230288       10.691819       0
       325.47824     -0.16364956     0.013615717       10.813240       0
       320.56323     -0.26218462     0.013630709       10.575279       0
       323.59052       4.1444674     0.013828605       10.374787       0
       324.21460     -0.45008612     0.015594707       10.781323       0
       324.76764      -3.4258819     0.016105972       9.1126341       0
       325.67538       1.0906668     0.016706331       9.7281736       0
       329.39349      -3.5764213     0.017039780       11.075028       0
       323.94818       1.4827061     0.016413917       10.115424       0
       326.46317       3.4618311     0.017794953       11.677962       0
       324.21460      -2.0569422     0.015594707       10.781323       0
       326.90027      -1.8952565     0.015740493       10.657696       0
       324.19263      -4.3224282     0.015991683       11.023341       0
       322.17184      -1.8759177     0.015678933       11.363539       0
       327.77542       2.9451714     0.016535593       9.7827353       0
       325.67538      0.10053730     0.016706331       9.7281736       0
       325.69354      0.44298220     0.015787649       9.6118177       0
       324.97739       4.7545395     0.016502594       10.604651       0
       324.70111       2.9966993     0.016117855       10.505664       0
       324.99677       3.6743603     0.016839013       10.041513       0
       327.84210       2.7378874     0.017074227       10.734115       0
       325.88437      -1.4469004     0.017459888       11.306103       0
       325.80853     0.037580490     0.016534996       11.463734       0
       326.95404       4.9675169     0.017569630       11.531385       0
       321.31580      -4.6334615     0.016451256       9.9335191       0
       326.21634      -1.0243032     0.017831338       10.247055       0
       326.51877       2.4379210     0.016471206       9.7125706       0
       323.99472     -0.16918087     0.016449764       10.615515       0
       325.33548      -3.9335284     0.016159574       9.5407711       0
       326.28485       3.0700378     0.016256772       11.244020       0
       325.43289      -4.5859022     0.016221486       11.654930       0
       325.92386      -1.3779023     0.016403295       8.9683960       0
       323.99472      -4.4588528     0.016449764       10.615515       0
       323.42520      -3.7796750     0.016590873       10.391877       0
       324.82980       4.3712893     0.017928725       9.6653047       0
       323.78357     -0.80994797     0.017804141       10.387985       0
       324.75772       3.8512526     0.016852671       11.447548       0
       324.97739       2.2784734     0.016502594       10.604651       0
       325.25046     -0.63506222     0.016933752       11.591756       0
       325.43289       1.6531687     0.016221486       11.654930       0
       326.02167      -4.6001782     0.016137058       10.156714       0
       324.54303       2.7816019     0.016994178       11.672911       0
       324.75772      -3.6826596     0.016852671       11.447548       0
       328.58487       3.4881248     0.016648236       10.313025       0
       325.88437       4.7388773     0.017459888       11.306103       0
       321.98251       2.0746489     0.017675578       11.011656       0
       325.18890     -0.45268488     0.018223797       9.6610598       0
       326.90298      -2.7997150     0.015742564       9.8717022       0
       325.92410       2.8198409     0.018454318       11.261649       0
       327.16501      -1.7399762     0.015874162       11.518040       0
       324.82980      0.83180237     0.017928725       9.6653047       0
       320.73798      -4.4765611     0.017956051       11.335374       0
       328.57751      -4.1696048     0.016536682       11.003739       0
       328.33603     -0.50141668     0.016143517       11.240731       0
       326.63779      0.83449173     0.017038711       10.512025       0
       328.59735      -2.4867675     0.017421614       11.414006       0
       324.11365      -4.7963285     0.018372057       10.921438       0
       323.42520       4.3850937     0.016590873       10.391877       0
       326.90298       1.4391069     0.015742564       9.8717022       0
       327.84210       4.9213266     0.017074227       10.734115       0
       323.03616      -2.7756674     0.016156029       10.973763       0
       324.95630      -4.6917706     0.018062977       10.421648       0
       321.20697       1.8158951     0.020980650       11.227105       0
       321.99966      -3.3893123     0.020719473       10.549439       0
       325.66510      -4.8102884     0.020550520       10.334007       0
       325.66510       4.7842445     0.020550520       10.334007       0
       325.53214       3.5458345     0.020613058       11.179167       0
       325.52652      0.31042004     0.020008693       10.393623       0
       326.51331     0.063786983     0.020359274       10.380519       0
       325.53214       1.7263565     0.020613058       11.179167       0
       322.94937      -1.2046609     0.019997047       10.666593       0
       326.51331       1.5969157     0.020359274       10.380519       0
       320.41943      -1.1820283     0.020715606       10.688429       0
       325.53214       3.6516886     0.020613058       11.179167       0
       323.40491      -3.5037947     0.019417894       10.463114       0
       324.85294       3.4456072     0.019145626       11.060417       0
       324.23343      -4.9014230     0.021996287       11.380696       0
       322.94937      -3.2374597     0.019997047       10.666593       0
       325.21408       3.2668982     0.019017840       10.195091       0
       322.06967      -1.9099793     0.025183746       10.451810       0
       329.69812       2.6907640     0.025353746       11.088242       0
       322.56668       1.4525757     0.023493432       10.673510       0
       324.30624       3.8515825     0.025486876       10.836581       0
       323.98434       4.8088140     0.025385619       11.486323       0
       324.30624      -1.9833109     0.025486876       10.836581       0
       323.98434       1.6037998     0.025385619       11.486323       0
       322.06967       3.9335289     0.025183746       10.451810       0
       323.63937      -4.5722532     0.026207809       10.689412       0
       322.55920       4.8999205     0.026236327       11.133484       0
       323.54309       4.1393089     0.027629196       11.264018       0
       328.80569      -1.7402480     0.030879654       10.927247       0
       320.25821     -0.84741402     0.031721956       11.526376       0
       327.26947      0.52100945     0.030803959       10.967056       0
       328.27292     -0.94631004     0.031187164       11.174025       0
       328.80569      0.82317448     0.030879654       10.927247       0
       326.36670       2.6964598     0.032102868       11.114337       0
       326.36670      -4.9342456     0.032102868       11.114337       0
       322.39572      -3.1114941     0.031999907       10.446078       0
       327.15451      -1.7735915     0.031929996       11.732901       0
       326.36670       2.4313025     0.032102868       11.114337       0
       326.42706       1.7397823     0.032825412       11.686162       0
       324.27954     -0.62682295     0.033744517       11.084479       0
       328.84305       2.8995943     0.034862062       9.9182953       0
       323.50104      -4.5903997     0.035138120       10.933990       0
       323.50104     -0.22077084     0.035138120       10.933990       0
       328.12048      -3.4970922     0.034432843       10.771213       0
       329.72876       1.7832832     0.034559775       10.422533       0
       328.12048      -1.9615498     0.034432843       10.771213       0
       328.27164     -0.63608170     0.034234645       11.064715       0
